Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Spain,ESP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.541943031,0.433605548,0.453544088,0.496288303,0.368295621,0.595174112,0.403320215,0.459126065,0.734122495,0.651349562,0.641742741,0.842169847,0.910198417,0.949714762,1.030253515,1.089204795,1.373965441,1.434979643,1.867710263,2.03357704,2.60802971,2.166050854,2.105702243,2.059872952,1.654639502,1.348422637,1.52609695,1.599630973,2.539818758,3.09406239,6.773040935,4.604886535,5.551923573,3.386140001,2.361889948,2.33900873,2.609496217,4.620270116,4.528325308,0.638105873,2.5636989,1.803750862,1.566383198,3.460855906,2.3164223,1.971316928,3.617224797,2.540392123,4.467485098,2.16052375,2.921659808,4.422729025,4.527406753,2.65127535
Estonia,EST,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195556889,5.298253751,4.592689682,3.465317037,5.316787872,10.49664237,5.660895535,7.319237666,9.485901773,4.589264189,10.51217154,8.94665953,21.67022416,10.32656834,13.51051327,8.122539719,9.505441711,13.27703301,4.802404493,7.691656795,4.313939306,6.585116181,-3.069105193,3.769232561,6.318927212,4.080158322,9.768193646,12.01477529,20.30639491,4.893201225,12.95869166
Ethiopia,ETH,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,0.103424903,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2.137800937,3.568235274,1.126470925,0.400997134,0.682729367,0.963030625,1.967356639,0.643172898,2.820408459,3.335691111,4.066488965,5.576203217,4.912701477,3.987719716,2.657360161,2.225385751,3.828306408,2.89493814,1.993285029
European Union,EUU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.607499107,0.521418494,0.552851155,0.558324757,0.577715692,0.409928079,0.290309892,0.38803823,0.410019036,0.37869953,0.342638153,0.355136001,0.326591899,0.368839,0.381373853,0.404705071,0.400524484,0.529391103,0.730785338,0.95968461,0.993430207,0.927588919,0.858760269,0.935046392,0.891718277,1.329854117,1.184151378,1.426148077,2.757149866,5.602849358,8.359036222,5.015345497,3.563544673,2.746824341,3.047828827,6.147036401,6.967753673,10.67298813,5.086929351,3.820200454,3.150732834,5.683391077,3.863236026,4.053350756,3.09477174,6.138815725,5.101400148,4.061683947,0.977667018,3.386870888,2.448686887,3.903243823,1.343736391,-1.629087613
Fragile and conflict affected situations,FCS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.440829818,1.543719705,0.445186847,0.461139667,0.079394384,0.347186314,0.060078912,0.065600223,-0.074651035,0.071348873,-0.457909607,0.093316555,0.162535157,0.113144051,0.124514736,0.424218536,0.042461141,0.314165027,0.280569697,0.859070549,,,,0.84142216,1.12948671,0.713011281,0.961631991,1.761213266,1.441738381,1.74521514,2.053593292,1.692149392,1.691503644,2.557003946,1.851283597,3.205661174,2.521264641,3.472405191,2.955698683,2.370909508,2.251073841,2.635872805,2.509365312,1.683815905,0.855367997,1.410868105,1.630770869,1.55440413,1.211635424,1.305959188,0.664450841,1.772450934,0.869503875,0.838362506
Finland,FIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.158471222,0.199544682,0.250941036,0.066755337,0.140839195,0.231618397,0.182040465,0.143451447,0.093209381,0.061903516,0.05209642,0.19002017,0.001725095,0.165770302,0.25757919,0.201429071,0.55135273,0.298579238,0.487661236,0.411942681,0.574192375,-0.182249086,0.352210203,0.969033403,0.269269995,1.082131505,0.570466107,1.934431536,9.34012543,5.766139543,10.71866491,2.489745556,5.766970563,3.476062119,3.432166398,5.305008375,2.137438645,8.574063382,6.792700434,-3.482045156,4.899597632,-2.184057476,1.915122484,-1.834894407,6.415374821,7.538005429,2.189519649,6.661365554,-3.844566573,6.097077102,-0.939114056,8.014062917,4.672985506,-0.088016243
Fiji,FJI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.910698644,2.623619632,2.684295446,3.685874382,2.560030489,2.060552674,1.055373555,2.376644619,1.469971303,0.997418149,3.021247243,2.933713555,3.084247558,2.844509415,1.979142773,1.899118535,0.622562861,1.371826004,2.847064088,2.587957206,-2.272726761,-2.904016655,2.466134348,-0.198216056,-1.713366503,-1.151250223,-3.391135512,-2.879772004,1.230019996,-7.595500905,0.035238246,2.499415767,1.673098412,1.752255013,9.253707943,5.802969589,18.98300797,13.74147731,19.27858776,10.7423906,5.671410211,5.745828492,6.981664397,5.818248591,7.779724517,4.385992315,7.943259348,7.240212896,8.400381185,5.919520958,5.400621801,9.521290332,2.08434485,0.532449873
France,FRA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.422803696,0.320055715,0.325692528,0.429009233,0.652289007,0.438322409,0.265252075,0.466188695,0.492594801,0.425555764,0.472661676,0.405399422,0.27420089,0.311855278,0.456730859,0.474304325,0.425633765,0.554852757,0.839896513,1.013425453,1.048248019,1.203590348,1.571568078,1.578994724,1.139909485,1.487964708,1.374197072,1.590178586,1.971962267,3.091716021,3.041170274,3.658997905,3.454135963,2.307824826,1.687774472,3.883730658,3.406461183,3.154494499,2.323267,0.682311493,1.46961673,1.540052933,1.227900715,1.188234049,0.176974175,1.76596183,1.442003214,1.689280722,2.785941846,1.964869433,0.731471704,3.304053122,3.918564455,0.288462114
Faroe Islands,FRO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.329822421,,,,,,,,,
Gabon,GAB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.216181176,4.113317172,4.04173335,2.199837374,5.154719276,7.735472104,1.285966363,1.242280651,2.36646884,1.816630466,0.736562706,1.413053837,3.641180927,3.297995821,0.228119779,0.451849384,3.239161793,2.736489907,3.456790122,-0.729314862,1.234110823,-1.010365431,2.269871511,-2.597049741,-2.376692857,-3.942388495,-5.007209555,-2.15348493,2.957693764,1.918355874,5.473125244,-2.002988947,0.021754642,1.53052262,4.040694242,3.403623396,0.013361577,5.257222355,4.45376517,5.247570979,3.645404176,6.169785458,3.944723712,1.841538657,6.938647243,0.289976986,0.323020212,-0.560695738,-0.373078273,-0.200179556,,,,
United Kingdom,GBR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.138728591,1.195852917,0.71071276,1.414127456,2.121823274,1.372676187,1.292355806,1.682672051,1.127586247,1.473705819,1.791819689,1.087231673,1.05101857,1.057718801,-0.075261594,1.11928039,1.42482067,1.754640337,2.904105168,2.92466122,3.78380568,2.033973017,1.950665447,1.854764189,1.71516995,2.166968265,2.283151708,3.287298647,6.640741936,7.695772086,9.854512069,3.39980591,5.026548637,1.752864088,3.595239298,9.9345464,7.518583129,6.779300045,8.652048202,0.602903981,2.68497359,1.014039752,1.726975994,1.95605174,1.921567748,1.548321685,12.07885281,4.677309144,-0.872604334,0.694070008,5.82864206,0.160847823,1.441788923,-2.645459686
Georgia,GEO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.907808075,7.341917726,2.939258544,4.299844281,3.412732517,4.723488852,8.390361666,9.613616231,7.067750867,15.12403617,18.59930019,12.52219056,6.137325077,7.410659314,7.561005409,5.730873273,5.974326403,10.22418734,11.3986492,10.7469894,11.71836765,7.284019766,7.925232226,3.398376731,6.742951464,9.153285756,6.776656145
Ghana,GHA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,3.06090857,1.265975401,0.544431974,0.478919755,0.493019313,2.521966977,-0.660372191,0.602536754,0.264745237,-0.069647793,0.350938113,0.38517409,0.403865774,0.059153001,0.045328041,0.124325459,0.074969348,0.092613941,0.096195191,0.285613182,,,,,,1.647489067,1.730854507,1.18697924,2.237349006,3.157508776,3.329419468,1.680567013,0.955694278,1.791640939,1.56810547,1.349239866,3.045290185,5.57118877,9.466439082,9.108086691,7.849484553,8.255879713,7.982515659,5.136520578,6.13944072,6.461401209,6.205533261,5.38852778,4.441431213,5.67741698,2.678041038,3.185922516,1.923440657,1.727522275
Gibraltar,GIB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,0.015139515,0.025476957,0.014255822,-0.01035077,-0.026466576,0.007789986,-0.005857772,0.005745638,-0.013580138,-0.003354007,0.002511584,0.003799908,0.004871061,0.288746085,0.431684062,0.451030889,0.347707964,0.459324257,0.881902277,0.411131631,0.056889887,0.004257217,0.014278541,0.421431936,0.31359911,0.340397519,1.257278706,0.227638091,0.040649346,0.011420611,1.571410158,,2.451856835,2.962071378,6.14302807,5.483488378,1.355237202,-1.478813538,14.09050357,7.92820722,0.00226822,-0.840221306,0.605767982,18.82800943,5.594271746,2.975112563,0.330286822,1.251712921,1.157704963,3.306303554,5.891958459
"Gambia, The",GMB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.191218908,3.050494847,2.873535557,1.862005336,1.252661623,0.08682084,0.802204605,-0.405523523,1.224888219,5.970114779,0.11614253,0.918727007,0.124970752,-0.187398759,-0.958605821,-0.221507139,-1.071926905,0.691312137,0.441599805,4.826769823,,1.342935613,0.885296676,1.422601163,1.301600187,0.983365191,1.256144598,1.451716277,,,,,,3.751800607,5.772562827,5.220416881,7.798797903,6.102573651,4.532839042,2.720239113,2.406596896,2.55921827,2.910481969,4.968003252,1.871883577,5.222556473,4.703702368,4.275241643,4.896535018,3.919437912,10.46127557,12.50262013,10.4995861,8.696267424
Guinea-Bissau,GNB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,-0.045885808,,0.01338367,,0.074640626,,,0,0,0.636145585,0.385068769,0.242227859,0.026554937,0.159058999,0.084826474,,,,,,,0.139042455,,,,,0.095880556,0.759522999,0.723518173,0.329050599,1.358673588,2.817837674,2.492172019,0.695948347,2.122094204,2.791176472,2.162700094,0.631297915,1.769848408,2.541529122,1.61191901,1.927482726,1.067443967,1.323169276,4.5106967,1.274885639,0.999555442,1.205493766,0.012569641
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,-0.490043636,1.015924097,1.170052323,4.312322074,3.927971783,7.368396522,1.799758349,0.497340932,1.008609457,9.876772021,37.26105738,4.467705423,16.39251661,16.85947708,89.47561756,161.82376,,,,,,,,,,,,,,,,,,,0.00960434,0.246060585,-0.220254157,-1.594569875,1.460957928,0.166785394,1.843364917,-0.005024678,
Greece,GRC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.385888412,0.291893557,0.330317255,0.281344761,0.268013766,0.085320809,0.992853013,1.084851644,0.980426281,1.141014471,1.199159377,1.007391613,0.809530973,0.900671763,1.024240795,0.947922748,0.847191701,1.054995215,1.206107235,0.96326362,1.041131562,1.094705387,0.998183564,0.910567673,0.85319139,0.780146703,0.742440593,0.709107073,-0.197403086,0.06030793,-0.006516745,0.001515532,0.02274854,0.715017038,0.914091173,0.284127007,2.011125237,0.622837778,1.632896053,0.846404809,0.179789223,0.385622566,0.695897838,1.245061788,1.153144803,0.65218463,1.39750554,1.716295505,1.887233497,2.411722012,1.726378183,2.809147544,3.631199029,1.939260405
Grenada,GRD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,-0.139870909,1.5851021,0,0,0,1.514721619,1.896762233,1.923958155,2.451051676,2.388982828,6.84724045,6.338483009,3.92083714,4.629317275,5.078528158,7.280580708,6.535620326,5.939836767,5.838510312,4.623176306,8.541765313,10.91832091,8.620548563,11.05470972,17.21096056,14.40837482,16.76563559,21.09239903,11.73318575,14.70181856,21.77771691,17.48575649,14.09353033,7.218296426,11.03479992,6.227641217,15.47292696,9.186743238,15.47318847,10.30633053,13.61645083,15.94413496,17.19145798,13.53996555,13.55749619,12.75823897,12.44116686
Greenland,GRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.544117642,1.440951229,0.75667444,1.354507183,1.499288357,2.194245591,0.28634915,1.779034695,2.095344707,1.695013424,1.405054133,1.476619176,0.884478635,0.497237547,0.401267155,0.635694422,0.951332233,2.120151366,4.207048066,0.905986176,0.623513368,0.964264266,0.901273523,1.249998103,0.502186154,0.513121288,0.490595257,3.549179704,6.941303683,5.047380675,-4.088355547,-5.088199966,-4.974498761,0.09032397,1.363175707,2.016175003,2.135875229,2.559591928,1.899522087,1.346278225,2.710307068,1.87038244,2.822562972,2.872161451,2.433021427,1.935088006,1.280458713,1.393289832,1.257900485,1.517071019,1.292303891,4.193354944,1.516328424,1.515704498
Guam,GUM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,3.360716953,-0.865094806,0.876022026,2.670595501,0.313396879,0.161684211,1.102455748,-0.392261466,0.792774296,0.110895727,0.097519114,-0.31169556,0.9197787,0.967302453,1.025753046,0.399343044,-1.78341022,1.226762526,0.507491554,-0.542420167,,0.101706267,39.24532674,15.31376091,19.72544728,11.97181358,8.363977607,6.941311125,6.132141946,6.621039183,9.41532519,7.863319222,6.004422604,3.512483682,3.80800361,9.310438944,4.302850067,5.580431531,5.883932944,5.180589093,5.767697226,6.685838666,6.839870644,4.812091398,5.759923051,3.217409851,3.628485801,6.894095039,24.65528603,32.76494898,23.65969314,27.81249257,2.990205147,0.040210939
High income,HIC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.442503669,0.423241593,0.416103068,0.431121746,0.46332564,0.431052573,0.314952808,0.39417308,0.403617177,0.442351575,0.525818524,0.645169879,0.619670399,0.475508952,0.520351752,0.327304673,0.590186427,0.900864773,0.921287112,1.070645316,1.431685834,0.874838612,0.741801241,0.851367554,0.932462672,1.195527054,1.155893712,1.486473432,2.453094856,3.775444271,4.96164159,2.66096989,2.057314335,1.715708,2.248749597,3.312109379,4.390952543,5.982175397,3.877318861,2.356756755,2.554946391,3.246509236,2.659936474,2.659465629,2.458047194,4.267914815,4.296963243,3.240417814,0.909584932,2.302132086,1.480051449,2.625735313,1.93297757,0.653929893
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.310842893,1.328940296,1.93415678,3.378214364,1.634352984,3.755535971,1.983182441,1.741393983,2.606492458,2.876944779,2.460691941,6.642313844,3.830319594,3.825587292,3.842693267,-0.748521922,4.597188909,12.34585476,8.338914607,2.967129638,3.182163883,3.175584607,7.91579697,14.71739097,15.78434611,17.28282288,16.61105543,13.76169331,8.253737583,15.29571207,41.06494707,18.47161763,4.056447981,11.5049681,13.12493728,22.56060062,23.20081185,29.3581798,30.5707634,25.35681664,36.17460836,38.68402954,28.51443449,27.87752022,44.55069571,58.51837251,41.53183645,36.83755166,26.82552406,16.05713259,34.04975135,37.18381916,34.12723019,29.17690913
Honduras,HND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.161825726,1.012311902,0.373600708,0.723288062,-0.111164814,0.622775801,0.38946589,0.533093757,0.424571267,0.795647756,0.146163459,-0.089023086,0.323449867,0.469095834,0.416046848,0.521018777,0.528370971,0.62434161,0.818267236,0.938821097,0.883605842,1.120751033,0.962841512,0.54194173,0.749631536,0.935025979,1.743039209,2.117794834,1.555053545,3.699419137,4.869843153,4.049406976,3.656217378,4.74055554,6.676063997,6.160282772,6.572873053,7.822232813,8.650203719,3.389872002,3.834605747,5.886814182,5.83610989,5.778621139,8.628996931,6.275943284,5.281569734,4.105920467,5.993861207,3.838464082,1.010682239,2.843613297,2.41292398,3.157255372
Heavily indebted poor countries (HIPC),HPC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.067667323,0.478180194,0.722301716,0.788928056,0.638134229,0.7663289,0.806650341,0.493898861,0.691173114,0.635474114,0.641506162,0.620103089,0.389001462,0.150942028,0.163976713,0.438044089,-0.014266582,0.422326872,0.452664824,0.663254441,,,,0.387876483,0.837915919,1.152742179,1.10716102,2.089159242,1.210238541,2.684263385,2.611771398,1.880861764,2.445046005,2.308198311,2.108884134,2.66753701,3.254233924,3.924204627,4.072762227,3.362250162,4.639919068,5.028602238,5.629151315,5.418744432,4.429489097,4.4734955,3.670560294,3.497985921,3.0032978,2.881672298,2.340691447,3.590569533,2.864153986,2.130511572
Croatia,HRV,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.280559408,0.759752678,0.474491778,2.039371555,2.467408208,3.878209196,6.118266372,4.585936275,4.494573921,3.665425215,5.238806653,3.141243761,4.031555182,6.748535097,7.834643319,7.666054224,4.925414593,2.619540281,1.985540904,2.545699484,1.593776246,5.34746591,0.958051162,2.990142286,3.239996058,2.669114356,6.472771769,2.5391044,7.427067577,5.516104219,3.95990588
Haiti,HTI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.845410598,0.937155458,1.091396884,1.495290349,1.40431605,0.387437628,0.885096701,0.844772967,1.026483269,1.11049417,0.939442116,0.563742058,0.48026048,0.518600641,0.245567669,0.244849209,0.207937877,0.228604924,0.386391845,0.342074781,-0.258373748,-0.051819996,-0.097468919,-0.149074638,,0.26303505,0.141013764,0.119798171,0.288944097,0.722243134,0.194464981,0.069488639,0.091848861,0.272084819,0.096922136,0.369835651,2.10244122,0.807269739,0.285633152,0.47831324,1.500930148,0.914769184,1.137944766,1.08652045,0.653599798,0.711667597,0.74559621,2.483609153,0.640093066,0.49946421,0.172316078,0.245715287,0.194598953,0.119128119
Hungary,HUN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,4.207168424,3.819114425,5.855999937,2.650386603,10.34804782,7.048915981,8.80421055,6.696509727,6.897764049,5.819155704,7.551293738,5.38897593,4.874840075,4.358493869,24.28178513,16.14191779,50.38373015,47.20737723,-2.278244989,-15.85219345,7.442370861,8.283317959,-2.749088512,9.132640316,-4.369696762,54.00324152,-8.644798642,-40.26288016,59.91035081,106.4279331,18.38887572,-1.122794398,-34.01036057
IBRD only,IBD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.765824886,0.761630363,0.434837399,0.683669864,0.646887932,0.711006137,0.478636723,0.428408807,0.530216886,0.464865169,0.462635406,0.61485894,0.542956078,0.472572339,0.46264283,0.516416395,0.458857468,0.475210856,0.75815683,0.76610509,0.711717384,1.002685155,1.153857003,1.503642387,1.858014556,1.903189805,2.234230324,2.766345394,2.819583265,3.15741223,2.676177149,2.767671795,2.428403094,2.331521475,2.76686685,3.110537515,3.47916331,3.879183524,3.684543244,2.525378538,3.066247381,3.06029331,2.669999351,2.683701701,2.365942795,2.34724522,2.105374499,1.818992865,1.969589483,1.835337993,1.7879287,2.242896217,1.582240878,1.032451763
IDA & IBRD total,IBT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.82489381,0.780991358,0.509443511,0.732404688,0.640780821,0.710287227,0.509736246,0.450709097,0.531236563,0.477833247,0.421391628,0.587323328,0.508139866,0.446851241,0.427829839,0.510886295,0.426094179,0.480448203,0.726737789,0.802492356,0.71185682,0.987879616,1.137514678,1.460457966,1.809730702,1.815857526,2.10722741,2.611729265,2.616221709,3.044320068,2.581262169,2.643274181,2.35077805,2.264817896,2.672551148,3.036127001,3.409087139,3.818553868,3.641579025,2.53305739,3.033365998,3.051296258,2.6762322,2.68344974,2.356065191,2.345790653,2.108214482,1.839769196,1.951330756,1.828601635,1.763712205,2.221406515,1.580143494,1.06043531
IDA total,IDA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.15360821,0.906670663,0.913314634,1.015686029,0.605230567,0.706499404,0.684375792,0.576715407,0.537078071,0.563670031,0.146996863,0.448163724,0.326381088,0.293261386,0.200570656,0.474294882,0.177356543,0.520704037,0.480075408,1.107515197,,,0.917880109,0.937666024,1.197633727,0.820176291,0.769214207,0.97152417,0.594742574,1.528845914,1.392419593,1.060358802,1.444058487,1.485924229,1.541534062,2.159737765,2.586390268,3.064650428,3.108681007,2.627663988,2.609670193,2.925114548,2.762809755,2.680089937,2.23103188,2.328276754,2.142782521,2.105066847,1.715736991,1.743520014,1.45178433,1.922073176,1.551502189,1.471480057
IDA blend,IDB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.46336672,1.563053948,1.730492439,1.96298936,1.047751627,1.151826626,0.748028965,0.81868286,0.524832513,0.678989612,-0.204105574,0.493846635,0.38514244,0.613644578,0.296206125,0.859012159,0.312566615,0.8113888,0.614338266,1.753060099,0.759104203,0.864141419,1.158999471,1.406690777,1.572093607,0.789411174,0.659682929,0.499290383,0.388115654,1.276988345,0.989801834,0.868172543,1.613165628,1.364836161,1.24614985,2.258757821,2.471047951,2.728924948,2.618915937,2.370069533,1.7151515,1.830012788,1.27633362,1.237587026,1.193656202,1.214153237,1.051216689,0.992751738,0.652672337,0.77197789,0.503801303,0.865776536,0.617145088,0.739119292
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.588733533,3.204251722,2.305232252,3.570275713,0.705825551,4.241288511,2.005921431,0.513000573,0.811785371,0.439687122,0.248336362,0.155522389,0.249560637,0.360261288,0.261626776,0.363468003,0.322685251,0.507048517,0.683272607,0.722064256,1.029764943,1.27077228,1.387988834,1.268300646,1.19225193,2.15007984,2.724197886,2.167796852,-0.252290448,-1.332573541,-2.757439934,-1.855686193,0.074151638,-0.25425632,0.73824398,2.916114833,1.347942641,1.603010572,1.826329024,0.90391942,2.025179146,2.302984294,2.309780318,2.551356334,2.819972604,2.297616394,0.487372471,2.019489198,1.814289794,2.233362043,1.81058402,1.787855631,1.872676381,1.610733602
IDA only,IDX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,0.358106812,0.500762288,0.331144136,0.44227432,0.636748727,0.414744392,0.544744162,0.483315234,0.42149486,0.381293876,0.248889665,-0.028327011,0.120667097,0.169267415,0.070397667,0.295042742,0.378599378,0.653813393,,,,0.504608031,0.822388575,0.860701256,0.922962232,1.632062303,0.889007416,1.709751828,1.733059405,1.225763159,1.297025627,1.592465211,1.826221343,2.062674974,2.709624621,3.412730078,3.591015118,2.860024636,3.430902572,4.032739298,4.378437027,4.210931116,3.323553207,3.438824902,3.09922798,3.032685924,2.60049101,2.526135663,2.207041968,2.749615518,2.294559906,1.980307735
Isle of Man,IMN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.072826324,0.070763187,0.024893409,0.044330018,0.05724098,-0.010486285,-0.007502625,-0.029682276,0.013175305,0.031746044,0.042484089,0.047505995,0.035911504,0.002584049,0.009068728,0.04562784,0.047283784,0.076091199,0.030766412,0.085156821,0.001869281,0.02722554,0.095941949,0.197056426,0.297386581,0.59498633,0.617479352,0.86020896,0.625286204,0.472644191,0.765211694,1.05638021,1.011569465,0.605887857,0.765596855,0.886098378,2.130168425,2.073394047,3.620523235,2.651590332,1.635034094,2.002063463,1.31293453,1.516276467,1.69565959,2.092115214,1.937364122,1.507315833,1.558214838,1.78482634,2.406203227,1.41217101,1.489211205,0.787065923
Not classified,INX,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.7279353,0.490364313,0.490656897,0.695078159,0.648358918,1.66778992,1.826575593,1.211200895,2.561852133,1.837839708,1.317141352,0.984267675,1.126951205,0.816958537,0.603581449,0.769440045,0.871659713,0.950683052,0.681543383,0.491251865,0.738017103,0.387936709,0.383391639,0.4197226,0.764856266,1.187252095,0.960495395,0.917013796,4.329026836,6.177245847,4.619118538,3.717797752,8.573641859,3.370026385,9.295996978,22.1832695,9.505558291,22.1915415,8.454492689,22.82760872,17.00491006,9.820009625,25.55998513,29.81498842,39.32118228,74.74516519,26.09956264,20.4067173,20.37657934,7.676315243,8.08332624,14.62861711,-6.485206003,-25.38513255
