Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
St. Lucia,LCA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,98.72569778,100.367891,110.1584754,112.9983568,114.7979153,119.4025079,116.3808873,109.3925892,107.3319572,101.7646375,104.1971656,99.31341857,100.6621579,101.2671361,105.06904,104.7882159,103.7864316,103.0985412,102.3695762,104.9584832,105.9277745,111.5971176,116.7607727,113.4185328,108.142897,102.9576786,101.6466728,101.3782682,97.92634564,97.36375027,99.90234258,100,97.38926407,100.1866008,100.56367,102.8476728,106.3198838,104.1491012,102.2017997,101.648435,102.6581514,100.94899,98.86584457,101.3276059,101.2001242
Latin America & Caribbean,LCN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,204.1085694,199.6784498,195.2844639,205.5277894,203.278801,195.5286868,193.9930943,187.3197268,184.9459975,185.4169313,180.9496833,193.1791783,207.2381798,206.8053798,197.2472547,197.6177767,178.8327866,179.1295082,164.5082059,150.7373018,142.9299724,123.3572086,77.44455189,111.2124421,128.7642478,130.4011083,128.378278,126.6523693,117.4441021,95.49397144,100,99.68158871,95.40297965,86.34013105,81.53623385,78.33336479,73.90139351,80.18622226,81.68829106,79.94399139,75.13547481,81.70030153,80.19707013,74.7592067
Late-demographic dividend,LTE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,110.395921,107.8065215,104.9470913,98.73325157,98.8682518,99.37252481,99.84950558,100.5580393,100.4050703,99.74932296,99.52139424,101.0623165,100.6696117,101.0143632,101.2314269,102.1537159,104.0584182,100.8769663,96.40177644,96.08768295,95.00486221,93.17292594,93.69379186,94.85857055,98.36901559,99.42341572,99.26099007,99.80021001,100.7150009,101.8066892,102.6310032,100,100.6467459,98.79682371,100.569336,100.7893395,97.11987614,98.09487599,98.92281443,100.318881,99.60195594,100.9931823,101.1699964,98.26382157,98.6929273
Latvia,LVA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.15940953,67.63022725,70.2921154,69.8575739,76.10111316,80.15280241,88.60927831,93.66316376,91.54690533,89.12938333,85.02679054,85.76560876,83.94822395,86.42140493,92.80086391,102.2170443,108.0117788,100,102.068458,98.79866407,98.50595096,99.87874968,98.15257984,99.72506835,100.4192553,103.2897392,103.2491469,104.5188236,104.9827228,109.2936232,116.6383704
"Macao SAR, China",MAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6960892,103.2775188,98.370453,99.36727444,99.87110278,102.6634261,105.9345052,109.3756728,109.7177165,109.3451405,112.2588457,112.2562598,114.8528828,110.2080707,109.7106239,108.8860389,106.9861444,104.0462248,104.5333189,103.610135,103.3494259,104.8177991,100,97.50057656,95.38240341,97.01112423,97.07988903,96.8373008,98.97714979,98.64890052,99.4263131,100.2211263,101.5844408,103.1813643,99.87914316,100.7586938
Monaco,MCO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26211171,72.22713944,73.50608115,84.79526478,82.3610573,62.83499187,73.14390166,75.83311822,71.70808651,67.86644331,77.68172363,79.27214819,81.41943159,87.73077612,104.0742058,106.6919514,100,104.9571982,110.0475618,106.7123206,102.6721774,99.12393669,101.8067319,112.9419107,122.9750143,125.5871694,132.0267791,128.4016736,154.6078341,173.3449805
Madagascar,MDG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maldives,MDV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,120.8207662,137.4746929,98.70161154,86.97598414,101.8708324,104.7227763,73.13948892,67.37628241,83.603195,89.73336545,91.90265027,100.7738398,108.9624955,117.1787185,112.3977857,75.52554122,84.78355413,97.61236732,98.38738987,106.7898511,115.5577053,123.0382931,123.0722298,110.2099527,105.9778218,109.8057054,109.9011682,108.3728206,106.0730381,92.78255345,100,99.79551439,96.62317794,102.2381027,101.1420336,90.62592925,79.00773696,80.96285328,80.91721877,83.53509666,77.09695111,81.64640906,85.96888524,100.0397792
Marshall Islands,MHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.1276878,124.0194352,136.4562786,126.0980053,109.8383602,102.0792388,102.8942129,105.4908804,103.1555849,102.670475,104.5282485,103.0069359,100.1242325,99.9326637,99.66252108,103.9007163,103.7099186,100,100.8069277,99.99834825,102.2091695,101.7023261,98.14289133,98.31698125,98.60383675,99.80256141,98.27407513,99.62159135,100.4283738,104.5792765,109.5952878
Mali,MLI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,102.8315821,108.3189054,117.540374,121.4987799,118.3368989,116.7765201,113.2455235,107.1797597,103.7816485,103.3799037,101.0857108,97.35856436,95.04672526,91.45219708,86.37834744,87.86120934,89.31660826,88.89069412,89.89938857,94.39082581,92.5069116,90.43647411,91.4426478,93.85744063,98.90881438,102.7960454,101.5958797,102.1750396,103.6895171,105.3285725,106.2980714,100,99.73209653,95.24233321,97.13125029,96.48756387,89.54822467,91.21916312,92.21965133,93.51955911,91.80705976,92.853661,93.12869418,89.23396375,92.37726362
Myanmar,MMR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,200.3859405,205.1456247,198.0028671,202.2886913,214.664305,204.0389883,182.6080069,164.8526332,180.25472,187.7683541,186.9191082,198.0578342,181.692948,185.3078786,131.4474577,115.3028348,166.3594086,173.1836586,129.095912,129.7465342,134.2797779,145.1437968,158.3269987,110.6673338,98.73464017,100.5474897,97.14454678,95.11954327,97.94298238,107.2126605,100,96.74497456,78.49849563,65.34794304,70.65209479,80.40007572,69.61784281,74.59449907,78.95997684,86.8876382,94.65616616,90.18604939,93.82189229,99.55190785
Malaysia,MYS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,164.1971841,158.3064906,159.0892602,169.1575331,177.133337,184.0355685,174.8833083,146.8307606,139.1847453,126.5320476,124.3744846,119.1317755,115.7183161,123.4196924,124.1452621,120.2257377,120.4556489,124.892873,120.6895278,96.38608304,97.25001102,98.50484359,103.3409384,103.4726869,97.8843409,93.4782685,93.30240299,96.28955945,98.07890224,97.792583,94.94039334,100,99.82641014,99.51714647,99.01485772,97.96398785,89.57159419,86.56087981,85.11591819,88.66003109,87.48481448,84.40559116,83.28327701,82.09400047,80.05673726
North America,NAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,288.3827966,320.8349945,329.0308494,389.4239408,536.9168532,482.7641067,263.7887097,84.00087738,85.30787397,76.2984411,71.05963912,60.10147088,49.77684047,54.44037723,100.6319499,160.1796508,207.5124297,236.0341862,273.0125531,69.19800145,70.16199465,78.18300124,78.4203767,73.67287028,75.31775329,86.26765315,91.4409689,90.53015437,99.56171633,92.6421511,100,100.5038923,110.4984086,117.5466079,124.8405198,119.8622075,110.8603581,101.4472913,109.9022987,124.1888499,119.5151736,117.0350646,133.190253,115.6220466
Nicaragua,NIC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,311.1944262,2783.760297,39.60431372,20.32352271,60.02379763,110.9882305,130.6433698,130.4850841,120.9614238,110.360333,107.6982376,105.1857246,107.1591772,111.456049,109.9310717,110.297815,107.661918,100.7176363,96.93900558,95.83227639,96.14062837,94.20920388,97.81975011,106.9457087,100,95.88706918,97.42979511,97.24170818,97.34636283,102.0835644,102.2630792,98.53235728,95.93803725,96.01350383,95.96817223,93.02897595,97.07126021,98.72454985
Netherlands,NLD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,111.4104403,107.5970076,99.86593678,102.8927157,101.4658475,98.03596901,95.817529,101.1991608,103.1386229,101.2197181,97.41909211,99.52268482,97.11556376,98.75137385,100.2895403,101.026474,105.3672304,102.8113663,97.08508792,98.59496024,97.41023848,92.5998885,95.10286221,98.38174358,104.3659613,105.3108497,103.8074154,102.4394661,103.142858,103.6600633,105.121705,100,99.40962904,96.68887306,99.81506461,100.3507782,95.96550284,97.32325983,97.93798456,99.82697937,99.80736321,101.8764563,102.09831,102.2379525,103.3514545
Norway,NOR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,93.1395585,94.56343271,98.12836963,102.2892438,101.4596282,99.87217401,98.78555954,97.33585038,99.33180243,102.1385031,101.6708962,100.9192777,97.22419994,97.34260408,93.57509342,91.39199407,94.10397133,93.56902249,94.20670469,91.91333113,91.4897479,89.45047695,92.58166785,100.4709102,99.96825223,95.81144421,99.02648482,98.73880264,98.9100073,99.05234481,96.54641305,100,100.3857058,99.59792469,98.11708516,93.19089741,84.25201595,84.74798646,85.54132904,85.97769658,83.6138819,78.12127036,83.08927658,80.89201579,74.09190042
Nepal,NPL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,85.26348605,84.51266155,85.88982906,88.41697952,85.28036322,79.14472508,80.66304021,81.5622604,94.23748118,101.1108811,96.18432567,93.58372328,89.00515163,79.78596446,82.58405272,87.97554422,93.1781522,99.25509291,101.3262128,88.64241249,84.80024479,77.01702204,75.59786212,82.5534078,93.8040532,100.2545249,105.7477498,98.08185713,104.9147522,97.48905195,91.34322791,100,104.1895763,107.7022555,110.0253288,112.964381,105.1333705,106.2042166,107.8998737,103.3168671,101.6817659,100.8814496,107.6154435,105.4908462,105.6705728
OECD members,OED,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,209.3235139,237.5306426,217.5728259,210.1122539,214.5735567,200.4534577,165.4810179,146.347489,142.5039532,133.7243708,126.6370688,123.9284441,121.6443382,120.0530094,119.2236155,118.5284927,115.3059338,116.9635109,118.7458452,109.819692,107.9068601,98.08027399,101.6264111,98.84491584,98.02268927,100.9770815,103.7859456,102.3280545,97.38545124,96.4868641,100,102.422986,103.7974394,100.8822459,107.8171465,116.0087559,119.6685277,121.6340594,107.1171529,97.26498959,97.59306375,100.277684,97.05734113,91.38954876
Panama,PAN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,117.1597076,123.3936815,127.6498072,132.4818747,111.3747965,110.1327081,120.5821876,94.46445499,87.1787753,88.92889699,95.50129731,90.68354282,90.80993116,100.3694396,98.813578,107.1341216,108.8122451,116.0075829,114.4150636,95.47138241,100.359114,91.59300802,86.43577548,86.74490759,79.40066899,76.01757352,80.03611677,88.2170883,95.32602381,97.76219825,96.01242587,100,100.2168057,104.7586272,107.5974025,106.3189172,111.4900406,108.3965489,103.4478834,100.6100693,105.3900962,111.2770521,111.1247387,109.3228244,113.0679291
Palau,PLW,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,134.0140271,137.3955012,135.0976917,130.8764662,131.8628888,126.7671704,119.8173216,118.3330382,117.2924021,120.5677012,108.2600806,111.721612,111.5404159,116.3668949,110.6496762,93.943074,100.5354563,101.0551463,88.7366842,80.46838648,88.333166,82.62722032,77.18890597,85.53967684,88.37366255,89.07473026,89.35869158,84.72652856,95.34886555,102.5959285,100,109.0504085,128.2408186,126.9828526,122.7826794,127.9149168,121.3533836,122.5296257,120.8270196,124.6865929,127.4645474,122.5446727,130.9181252,130.3009529
Poland,POL,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.10855492,61.68088005,65.75926975,67.11013078,72.54584215,78.5873059,80.92276369,86.09362815,83.34117994,91.69067513,103.1836061,98.86501864,88.45330499,87.48475519,97.21620081,99.12983537,102.5142445,111.8266325,94.85404517,100,98.42758495,95.67754151,96.26748104,96.86358626,92.56586455,88.94932768,92.04961538,93.51576956,92.3725945,92.93395853,92.59713998,94.01171571,105.1083879
Pre-demographic dividend,PRE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,75.7781815,76.49068925,80.26384588,79.06515615,72.77491292,73.66872947,74.44021617,74.10896883,73.28214982,74.50053071,78.08402823,83.28530705,89.2019811,97.16018345,94.56075665,93.5415168,96.42011308,97.20913669,95.55635412,95.94668285,95.43653873,93.14565694,95.39874416,97.80255066,102.2156521,103.2264494,102.4243807,102.9981462,103.9386842,103.9590527,103.0378053,100,100.8078369,99.27593847,99.32802112,98.47020242,95.15537263,96.67790714,96.87419649,98.00451247,96.44661969,97.71273476,96.65456058,94.36098164,95.60959495
Paraguay,PRY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,188.1782523,204.5348854,175.963353,167.5984961,164.8820043,142.5909741,142.5008995,112.9896798,120.781579,90.09819364,89.15918708,100.0914203,97.13511285,97.91847706,103.2300921,104.3242453,108.599416,111.6816831,101.8946261,105.0283768,101.7537443,98.02458176,85.16340443,79.59781819,82.05297994,76.93173151,86.30674799,94.47450353,108.2280536,99.17058652,100,112.1913258,110.2684002,115.3398476,117.5732406,114.7816976,110.9751168,110.2812853,113.7230694,110.286314,108.8618506,107.762758,109.8304199,106.5132111
West Bank and Gaza,PSE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.31695275,41.96633598,57.25805191,62.9680041,61.4444225,55.29390642,65.28577796,84.66027356,72.66164551,81.74356986,83.02545632,83.62263702,81.09613054,82.86691595,97.48220561,104.3835531,112.6636562,106.41604,98.65178791,100,102.5612152,96.58094061,101.1361796,101.8221185,98.3277295,96.61026741,95.20066354,97.73057137,97.25238669,98.61580656,99.56033704,103.2811612,108.8567636
Russian Federation,RUS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.8502695,60.25472464,74.38482071,79.48307445,70.16229206,47.95595747,54.06565814,63.56512892,66.49665528,68.80066745,74.31978165,81.14900805,88.94371615,93.51568314,99.08715118,92.17305745,100,104.381862,105.5626437,107.0044798,97.73828253,79.57118627,79.31898194,91.77923824,85.01141169,87.22802969,80.81880881,79.45906925,102.2717263,81.42580788
Rwanda,RWA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,240.8831884,241.9395429,246.9999113,244.4745682,239.6178534,223.3907264,170.7303533,145.1804936,135.9973338,137.779751,127.2986257,127.3924535,120.0034589,123.3106153,118.9569769,115.2864612,117.4348877,122.724348,128.6843694,123.2867356,124.7769649,126.8631125,123.1145226,112.7394474,104.8530766,101.5259356,99.68856225,96.5988081,94.29737456,100.7121594,100,96.52790469,99.28217867,101.5629349,103.8004174,113.5813682,117.2738804,114.9051542,113.9584251,112.9420194,115.7954383,113.564409,118.2164415,118.9600258
Sudan,SDN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,96.25951178,95.91562626,101.4224334,106.3617395,107.6830667,109.4385322,106.7378851,91.01488515,85.42265242,83.7397582,87.51238453,93.03866676,96.06213365,97.72788849,98.00435164,102.5304107,104.2719172,107.224608,108.5592153,105.9055882,98.68741195,98.52308213,99.03904966,96.46554054,93.07665257,92.0346838,90.60693817,91.82759095,92.25290156,97.0148448,97.03291374,100,105.1691605,110.0351898,112.0565987,111.3352405,108.3182785,108.2662157,107.0639303,106.3096952,106.529835,103.5934693,103.3602902,109.6045243,117.5278264
Solomon Islands,SLB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,130.6083532,138.3389925,147.6265422,151.9636491,137.716287,139.0786892,126.9244449,107.3037931,92.92621257,95.68603541,98.80670807,90.65046686,92.92979023,91.93626153,92.27942343,95.7789645,93.60299291,99.51916363,108.4673672,104.9899446,108.9090002,113.4354301,122.4021713,102.2828849,89.13960484,87.30445274,89.22341545,95.69788987,94.05963348,100.540322,107.8664717,100,102.4724139,111.1322994,118.4623539,124.5476715,127.6993783,128.6265777,127.4624809,126.9070823,127.4968691,129.8673876,124.7611291,132.2653956,135.9518186
